,Siruta,Localitate,Votanti_LP,Barbati_25-34,Barbati_35-44,Barbati_45-64,Barbati_65_,Femei_18-24,Femei_35-44,Femei_45-64,Femei_65_,0
2632,151905,Oras Videle,2662000,1764.75,1764.75,5882.5,5882.5,23530,1176.5,1764.75,5882.5,Femei_35-44
2633,151932,Crevenicu,2663000,220.35,220.35,734.5,734.5,2938,146.9,220.35,734.5,Femei_35-44
2634,151978,Oras Zimnicea,2664000,2316.75,2316.75,7722.5,7722.5,30890,1544.5,2316.75,7722.5,Femei_35-44
2635,151996,Balaci,2665000,254.85,254.85,849.5,849.5,3398,169.9,254.85,849.5,Femei_35-44
2636,152038,Babaita,2666000,444.3,444.3,1481.0,1481.0,5924,296.2,444.3,1481.0,Femei_35-44
2637,152083,Blejesti,2667000,576.3,576.3,1921.0,1921.0,7684,384.2,576.3,1921.0,Femei_35-44
2638,152127,Bogdana,2668000,332.25,332.25,1107.5,1107.5,4430,221.5,332.25,1107.5,Femei_35-44
2639,152172,Botoroaga,2669000,765.15,765.15,2550.5,2550.5,10202,510.1,765.15,2550.5,Femei_35-44
2640,152234,Bragadiru,2670000,577.35,577.35,1924.5,1924.5,7698,384.9,577.35,1924.5,Femei_35-44
2641,152252,Branceni,2671000,416.25,416.25,1387.5,1387.5,5550,277.5,416.25,1387.5,Femei_35-44
2642,152270,Bujoreni,2672000,152.1,152.1,507.0,507.0,2028,101.4,152.1,507.0,Femei_35-44
2643,152314,Bujoru,2673000,293.1,293.1,977.0,977.0,3908,195.4,293.1,977.0,Femei_35-44
2644,152332,Buzescu,2674000,659.7,659.7,2199.0,2199.0,8796,439.8,659.7,2199.0,Femei_35-44
2645,152350,Calinesti,2675000,472.65,472.65,1575.5,1575.5,6302,315.1,472.65,1575.5,Femei_35-44
2646,152412,Calmatuiu,2676000,283.8,283.8,946.0,946.0,3784,189.2,283.8,946.0,Femei_35-44
2647,152467,Calmatuiu De Sus,2677000,327.45,327.45,1091.5,1091.5,4366,218.3,327.45,1091.5,Femei_35-44
2648,152500,Cervenia,2678000,440.85,440.85,1469.5,1469.5,5878,293.9,440.85,1469.5,Femei_35-44
2649,152528,Ciolanesti,2679000,409.8,409.8,1366.0,1366.0,5464,273.2,409.8,1366.0,Femei_35-44
2650,152564,Contesti,2680000,482.55,482.55,1608.5,1608.5,6434,321.7,482.55,1608.5,Femei_35-44
2651,152582,Cosmesti,2681000,388.5,388.5,1295.0,1295.0,5180,259.0,388.5,1295.0,Femei_35-44
2652,152617,Crangeni,2682000,421.2,421.2,1404.0,1404.0,5616,280.8,421.2,1404.0,Femei_35-44
2653,152662,Crangu,2683000,218.7,218.7,729.0,729.0,2916,145.8,218.7,729.0,Femei_35-44
2654,152724,Didesti,2684000,181.95,181.95,606.5,606.5,2426,121.3,181.95,606.5,Femei_35-44
2655,152760,Dobrotesti,2685000,666.6,666.6,2222.0,2222.0,8888,444.4,666.6,2222.0,Femei_35-44
2656,152797,Dracsenei,2686000,266.1,266.1,887.0,887.0,3548,177.4,266.1,887.0,Femei_35-44
2657,152868,Draganesti De Vede,2687000,319.65,319.65,1065.5,1065.5,4262,213.1,319.65,1065.5,Femei_35-44
2658,152902,Draganesti-Vlasca,2688000,626.1,626.1,2087.0,2087.0,8348,417.4,626.1,2087.0,Femei_35-44
2659,152948,Furculesti,2689000,509.4,509.4,1698.0,1698.0,6792,339.6,509.4,1698.0,Femei_35-44
2660,152993,Frumoasa,2690000,299.4,299.4,998.0,998.0,3992,199.6,299.4,998.0,Femei_35-44
2661,153026,Galateni,2691000,405.6,405.6,1352.0,1352.0,5408,270.4,405.6,1352.0,Femei_35-44
2662,153062,Gratia,2692000,400.95,400.95,1336.5,1336.5,5346,267.3,400.95,1336.5,Femei_35-44
2663,153106,Izvoarele,2693000,366.15,366.15,1220.5,1220.5,4882,244.1,366.15,1220.5,Femei_35-44
2664,153124,Lisa,2694000,340.95,340.95,1136.5,1136.5,4546,227.3,340.95,1136.5,Femei_35-44
2665,153151,Lunca,2695000,521.1,521.1,1737.0,1737.0,6948,347.4,521.1,1737.0,Femei_35-44
2666,153204,Mavrodin,2696000,366.15,366.15,1220.5,1220.5,4882,244.1,366.15,1220.5,Femei_35-44
2667,153240,Magura,2697000,402.9,402.9,1343.0,1343.0,5372,268.6,402.9,1343.0,Femei_35-44
2668,153277,Maldaeni,2698000,632.85,632.85,2109.5,2109.5,8438,421.9,632.85,2109.5,Femei_35-44
2669,153295,Mereni,2699000,428.85,428.85,1429.5,1429.5,5718,285.9,428.85,1429.5,Femei_35-44
2670,153339,Marzanesti,2700000,556.2,556.2,1854.0,1854.0,7416,370.8,556.2,1854.0,Femei_35-44
2671,153384,Mosteni,2701000,222.9,222.9,743.0,743.0,2972,148.6,222.9,743.0,Femei_35-44
2672,153400,Nasturelu,2702000,398.1,398.1,1327.0,1327.0,5308,265.4,398.1,1327.0,Femei_35-44
2673,153437,Necsesti,2703000,166.95,166.95,556.5,556.5,2226,111.3,166.95,556.5,Femei_35-44
2674,153473,Olteni,2704000,475.65,475.65,1585.5,1585.5,6342,317.1,475.65,1585.5,Femei_35-44
2675,153507,Orbeasca,2705000,1125.6,1125.6,3752.0,3752.0,15008,750.4,1125.6,3752.0,Femei_35-44
2676,153543,Peretu,2706000,1068.9,1068.9,3563.0,3563.0,14252,712.6,1068.9,3563.0,Femei_35-44
2677,153561,Piatra,2707000,469.05,469.05,1563.5,1563.5,6254,312.7,469.05,1563.5,Femei_35-44
2678,153589,Pietrosani,2708000,416.55,416.55,1388.5,1388.5,5554,277.7,416.55,1388.5,Femei_35-44
2679,153605,Plosca,2709000,861.9,861.9,2873.0,2873.0,11492,574.6,861.9,2873.0,Femei_35-44
2680,153623,Plopii-Slavitesti,2710000,373.2,373.2,1244.0,1244.0,4976,248.8,373.2,1244.0,Femei_35-44
2681,153696,Poeni,2711000,442.05,442.05,1473.5,1473.5,5894,294.7,442.05,1473.5,Femei_35-44
2682,153776,Vitanesti,2712000,420.6,420.6,1402.0,1402.0,5608,280.4,420.6,1402.0,Femei_35-44
2683,153829,Putineiu,2713000,313.65,313.65,1045.5,1045.5,4182,209.1,313.65,1045.5,Femei_35-44
2684,153865,Radoiesti,2714000,306.3,306.3,1021.0,1021.0,4084,204.2,306.3,1021.0,Femei_35-44
2685,153909,Rasmiresti,2715000,126.45,126.45,421.5,421.5,1686,84.3,126.45,421.5,Femei_35-44
2686,153936,Salcia,2716000,400.35,400.35,1334.5,1334.5,5338,266.9,400.35,1334.5,Femei_35-44
2687,153972,Saceni,2717000,185.1,185.1,617.0,617.0,2468,123.4,185.1,617.0,Femei_35-44
2688,154013,Scrioastea,2718000,581.85,581.85,1939.5,1939.5,7758,387.9,581.85,1939.5,Femei_35-44
2689,154068,Scurtu Mare,2719000,248.25,248.25,827.5,827.5,3310,165.5,248.25,827.5,Femei_35-44
2690,154139,Seaca,2720000,357.45,357.45,1191.5,1191.5,4766,238.3,357.45,1191.5,Femei_35-44
2691,154166,Sfintesti,2721000,174.6,174.6,582.0,582.0,2328,116.4,174.6,582.0,Femei_35-44
2692,154184,Segarcea-Vale,2722000,456.6,456.6,1522.0,1522.0,6088,304.4,456.6,1522.0,Femei_35-44
2693,154228,Silistea,2723000,350.25,350.25,1167.5,1167.5,4670,233.5,350.25,1167.5,Femei_35-44
2694,154282,Silistea-Gumesti,2724000,373.05,373.05,1243.5,1243.5,4974,248.7,373.05,1243.5,Femei_35-44
2695,154308,Sarbeni,2725000,213.3,213.3,711.0,711.0,2844,142.2,213.3,711.0,Femei_35-44
2696,154344,Slobozia Mandra,2726000,250.95,250.95,836.5,836.5,3346,167.3,250.95,836.5,Femei_35-44
2697,154380,Smardioasa,2727000,364.05,364.05,1213.5,1213.5,4854,242.7,364.05,1213.5,Femei_35-44
2698,154415,Stejaru,2728000,268.8,268.8,896.0,896.0,3584,179.2,268.8,896.0,Femei_35-44
2699,154460,Suhaia,2729000,333.6,333.6,1112.0,1112.0,4448,222.4,333.6,1112.0,Femei_35-44
2700,154497,Storobaneasa,2730000,472.05,472.05,1573.5,1573.5,6294,314.7,472.05,1573.5,Femei_35-44
2701,154521,Talpa,2731000,280.5,280.5,935.0,935.0,3740,187.0,280.5,935.0,Femei_35-44
2702,154585,Tatarastii De Jos,2732000,519.15,519.15,1730.5,1730.5,6922,346.1,519.15,1730.5,Femei_35-44
2703,154665,Tatarastii De Sus,2733000,456.3,456.3,1521.0,1521.0,6084,304.2,456.3,1521.0,Femei_35-44
2704,154709,Toporu,2734000,288.6,288.6,962.0,962.0,3848,192.4,288.6,962.0,Femei_35-44
2705,154736,Traian,2735000,273.6,273.6,912.0,912.0,3648,182.4,273.6,912.0,Femei_35-44
2706,154754,Trivalea-Mosteni,2736000,399.3,399.3,1331.0,1331.0,5324,266.2,399.3,1331.0,Femei_35-44
2707,154790,Troianul,2737000,432.9,432.9,1443.0,1443.0,5772,288.6,432.9,1443.0,Femei_35-44
2708,154834,Tiganesti,2738000,751.65,751.65,2505.5,2505.5,10022,501.1,751.65,2505.5,Femei_35-44
2709,154852,Vedea,2739000,435.6,435.6,1452.0,1452.0,5808,290.4,435.6,1452.0,Femei_35-44
2710,154914,Viisoara,2740000,253.8,253.8,846.0,846.0,3384,169.2,253.8,846.0,Femei_35-44
2711,154932,Vartoape,2741000,412.8,412.8,1376.0,1376.0,5504,275.2,412.8,1376.0,Femei_35-44
2712,154978,Zambreasca,2742000,211.5,211.5,705.0,705.0,2820,141.0,211.5,705.0,Femei_35-44
2713,154996,Nenciulesti,2743000,355.5,355.5,1185.0,1185.0,4740,237.0,355.5,1185.0,Femei_35-44
2714,155083,Beciu,2744000,244.5,244.5,815.0,815.0,3260,163.0,244.5,815.0,Femei_35-44
2715,155092,Beuca,2745000,198.6,198.6,662.0,662.0,2648,132.4,198.6,662.0,Femei_35-44
2716,155109,Dracea,2746000,243.45,243.45,811.5,811.5,3246,162.3,243.45,811.5,Femei_35-44
2717,155118,Fantanele,2747000,236.7,236.7,789.0,789.0,3156,157.8,236.7,789.0,Femei_35-44
2718,155127,Frasinet,2748000,366.6,366.6,1222.0,1222.0,4888,244.4,366.6,1222.0,Femei_35-44
2719,155136,Purani,2749000,220.95,220.95,736.5,736.5,2946,147.3,220.95,736.5,Femei_35-44
2720,155145,Saelele,2750000,339.6,339.6,1132.0,1132.0,4528,226.4,339.6,1132.0,Femei_35-44
2721,155154,Uda-Clocociov,2751000,235.95,235.95,786.5,786.5,3146,157.3,235.95,786.5,Femei_35-44
2722,155243,Municipiul Timisoara,2752000,49981.5,49981.5,166605.0,166605.0,666420,33321.0,49981.5,166605.0,Femei_35-44
2723,155261,Dumbravita,2753000,1257.45,1257.45,4191.5,4191.5,16766,838.3,1257.45,4191.5,Femei_35-44
2724,155289,Ghiroda,2754000,1003.8,1003.8,3346.0,3346.0,13384,669.2,1003.8,3346.0,Femei_35-44
2725,155314,Giroc,2755000,1672.2,1672.2,5574.0,5574.0,22296,1114.8,1672.2,5574.0,Femei_35-44
2726,155350,Municipiul Lugoj,2756000,7160.55,7160.55,23868.5,23868.5,95474,4773.7,7160.55,23868.5,Femei_35-44
2727,155403,Oras Buzias,2757000,1255.8,1255.8,4186.0,4186.0,16744,837.2,1255.8,4186.0,Femei_35-44
2728,155458,Oras Deta,2758000,1146.3,1146.3,3821.0,3821.0,15284,764.2,1146.3,3821.0,Femei_35-44
2729,155494,Oras Jimbolia,2759000,2043.3,2043.3,6811.0,6811.0,27244,1362.2,2043.3,6811.0,Femei_35-44
2730,155528,Oras Sannicolau Mare,2760000,2204.55,2204.55,7348.5,7348.5,29394,1469.7,2204.55,7348.5,Femei_35-44
2731,155546,Balint,2761000,240.15,240.15,800.5,800.5,3202,160.1,240.15,800.5,Femei_35-44
2732,155591,Banloc,2762000,459.6,459.6,1532.0,1532.0,6128,306.4,459.6,1532.0,Femei_35-44
2733,155662,Bara,2763000,48.45,48.45,161.5,161.5,646,32.3,48.45,161.5,Femei_35-44
2734,155724,Beba Veche,2764000,238.95,238.95,796.5,796.5,3186,159.3,238.95,796.5,Femei_35-44
2735,155760,Becicherecu Mic,2765000,474.9,474.9,1583.0,1583.0,6332,316.6,474.9,1583.0,Femei_35-44
2736,155797,Belint,2766000,389.85,389.85,1299.5,1299.5,5198,259.9,389.85,1299.5,Femei_35-44
2737,155840,Bethausen,2767000,420.45,420.45,1401.5,1401.5,5606,280.3,420.45,1401.5,Femei_35-44
2738,155911,Biled,2768000,607.35,607.35,2024.5,2024.5,8098,404.9,607.35,2024.5,Femei_35-44
2739,155957,Barna,2769000,235.05,235.05,783.5,783.5,3134,156.7,235.05,783.5,Femei_35-44
2740,156035,Bogda,2770000,69.9,69.9,233.0,233.0,932,46.6,69.9,233.0,Femei_35-44
2741,156106,Boldur,2771000,348.3,348.3,1161.0,1161.0,4644,232.2,348.3,1161.0,Femei_35-44
2742,156151,Brestovat,2772000,104.4,104.4,348.0,348.0,1392,69.6,104.4,348.0,Femei_35-44
2743,156213,Carpinis,2773000,848.7,848.7,2829.0,2829.0,11316,565.8,848.7,2829.0,Femei_35-44
2744,156259,Cenad,2774000,729.15,729.15,2430.5,2430.5,9722,486.1,729.15,2430.5,Femei_35-44
2745,156277,Cenei,2775000,464.55,464.55,1548.5,1548.5,6194,309.7,464.55,1548.5,Femei_35-44
2746,156311,Cheveresu Mare,2776000,336.75,336.75,1122.5,1122.5,4490,224.5,336.75,1122.5,Femei_35-44
2747,156357,Oras Ciacova,2777000,805.95,805.95,2686.5,2686.5,10746,537.3,805.95,2686.5,Femei_35-44
2748,156437,Comlosu Mare,2778000,819.6,819.6,2732.0,2732.0,10928,546.4,819.6,2732.0,Femei_35-44
2749,156473,Costeiu,2779000,579.3,579.3,1931.0,1931.0,7724,386.2,579.3,1931.0,Femei_35-44
2750,156534,Criciova,2780000,241.2,241.2,804.0,804.0,3216,160.8,241.2,804.0,Femei_35-44
2751,156589,Curtea,2781000,189.0,189.0,630.0,630.0,2520,126.0,189.0,630.0,Femei_35-44
2752,156623,Darova,2782000,501.9,501.9,1673.0,1673.0,6692,334.6,501.9,1673.0,Femei_35-44
2753,156669,Denta,2783000,474.15,474.15,1580.5,1580.5,6322,316.1,474.15,1580.5,Femei_35-44
2754,156712,Dudestii Vechi,2784000,663.0,663.0,2210.0,2210.0,8840,442.0,663.0,2210.0,Femei_35-44
2755,156767,Dumbrava,2785000,416.85,416.85,1389.5,1389.5,5558,277.9,416.85,1389.5,Femei_35-44
2756,156801,Oras Faget,2786000,1137.45,1137.45,3791.5,3791.5,15166,758.3,1137.45,3791.5,Femei_35-44
2757,156927,Fardea,2787000,261.45,261.45,871.5,871.5,3486,174.3,261.45,871.5,Femei_35-44
2758,157004,Foeni,2788000,270.3,270.3,901.0,901.0,3604,180.2,270.3,901.0,Femei_35-44
2759,157031,Gavojdia,2789000,443.1,443.1,1477.0,1477.0,5908,295.4,443.1,1477.0,Femei_35-44
2760,157086,Oras Gataia,2790000,974.4,974.4,3248.0,3248.0,12992,649.6,974.4,3248.0,Femei_35-44
2761,157193,Ghizela,2791000,176.85,176.85,589.5,589.5,2358,117.9,176.85,589.5,Femei_35-44
2762,157246,Giarmata,2792000,1083.3,1083.3,3611.0,3611.0,14444,722.2,1083.3,3611.0,Femei_35-44
2763,157273,Giera,2793000,218.85,218.85,729.5,729.5,2918,145.9,218.85,729.5,Femei_35-44
2764,157317,Giulvaz,2794000,482.55,482.55,1608.5,1608.5,6434,321.7,482.55,1608.5,Femei_35-44
2765,157362,Jamu Mare,2795000,462.3,462.3,1541.0,1541.0,6164,308.2,462.3,1541.0,Femei_35-44
2766,157424,Jebel,2796000,539.25,539.25,1797.5,1797.5,7190,359.5,539.25,1797.5,Femei_35-44
2767,157451,Lenauheim,2797000,957.3,957.3,3191.0,3191.0,12764,638.2,957.3,3191.0,Femei_35-44
2768,157497,Liebling,2798000,611.25,611.25,2037.5,2037.5,8150,407.5,611.25,2037.5,Femei_35-44
2769,157530,Lovrin,2799000,634.5,634.5,2115.0,2115.0,8460,423.0,634.5,2115.0,Femei_35-44
2770,157585,Margina,2800000,342.75,342.75,1142.5,1142.5,4570,228.5,342.75,1142.5,Femei_35-44
2771,157683,Masloc,2801000,371.4,371.4,1238.0,1238.0,4952,247.6,371.4,1238.0,Femei_35-44
2772,157736,Manastiur,2802000,259.65,259.65,865.5,865.5,3462,173.1,259.65,865.5,Femei_35-44
2773,157781,Moravita,2803000,406.35,406.35,1354.5,1354.5,5418,270.9,406.35,1354.5,Femei_35-44
2774,157834,Mosnita Noua,2804000,1127.7,1127.7,3759.0,3759.0,15036,751.8,1127.7,3759.0,Femei_35-44
2775,157898,Nadrag,2805000,438.45,438.45,1461.5,1461.5,5846,292.3,438.45,1461.5,Femei_35-44
2776,157923,Nitchidorf,2806000,251.85,251.85,839.5,839.5,3358,167.9,251.85,839.5,Femei_35-44
2777,157969,Ohaba Lunga,2807000,152.7,152.7,509.0,509.0,2036,101.8,152.7,509.0,Femei_35-44
2778,158010,Ortisoara,2808000,688.95,688.95,2296.5,2296.5,9186,459.3,688.95,2296.5,Femei_35-44
2779,158065,Peciu Nou,2809000,827.25,827.25,2757.5,2757.5,11030,551.5,827.25,2757.5,Femei_35-44
2780,158109,Periam,2810000,757.65,757.65,2525.5,2525.5,10102,505.1,757.65,2525.5,Femei_35-44
2781,158136,Pietroasa,2811000,159.6,159.6,532.0,532.0,2128,106.4,159.6,532.0,Femei_35-44
2782,158181,Pischia,2812000,469.8,469.8,1566.0,1566.0,6264,313.2,469.8,1566.0,Femei_35-44
2783,158243,Racovita,2813000,434.4,434.4,1448.0,1448.0,5792,289.6,434.4,1448.0,Femei_35-44
2784,158314,Oras Recas,2814000,1428.6,1428.6,4762.0,4762.0,19048,952.4,1428.6,4762.0,Femei_35-44
2785,158396,Remetea Mare,2815000,385.95,385.95,1286.5,1286.5,5146,257.3,385.95,1286.5,Femei_35-44
2786,158449,Sacosu Turcesc,2816000,472.95,472.95,1576.5,1576.5,6306,315.3,472.95,1576.5,Femei_35-44
2787,158528,Satchinez,2817000,754.35,754.35,2514.5,2514.5,10058,502.9,754.35,2514.5,Femei_35-44
2788,158564,Sacalaz,2818000,1299.75,1299.75,4332.5,4332.5,17330,866.5,1299.75,4332.5,Femei_35-44
2789,158608,Secas,2819000,56.4,56.4,188.0,188.0,752,37.6,56.4,188.0,Femei_35-44
2790,158653,Sanandrei,2820000,1026.45,1026.45,3421.5,3421.5,13686,684.3,1026.45,3421.5,Femei_35-44
2791,158699,Sanmihaiu Roman,2821000,1070.1,1070.1,3567.0,3567.0,14268,713.4,1070.1,3567.0,Femei_35-44
2792,158733,Sanpetru Mare,2822000,537.45,537.45,1791.5,1791.5,7166,358.3,537.45,1791.5,Femei_35-44
2793,158779,Sag,2823000,507.3,507.3,1691.0,1691.0,6764,338.2,507.3,1691.0,Femei_35-44
2794,158804,Stiuca,2824000,318.75,318.75,1062.5,1062.5,4250,212.5,318.75,1062.5,Femei_35-44
2795,158859,Teremia Mare,2825000,725.25,725.25,2417.5,2417.5,9670,483.5,725.25,2417.5,Femei_35-44
2796,158895,Tomesti,2826000,313.5,313.5,1045.0,1045.0,4180,209.0,313.5,1045.0,Femei_35-44
2797,158966,Topolovatu Mare,2827000,380.55,380.55,1268.5,1268.5,5074,253.7,380.55,1268.5,Femei_35-44
2798,159035,Tormac,2828000,424.8,424.8,1416.0,1416.0,5664,283.2,424.8,1416.0,Femei_35-44
2799,159071,Traian Vuia,2829000,321.9,321.9,1073.0,1073.0,4292,214.6,321.9,1073.0,Femei_35-44
2800,159142,Uivar,2830000,457.5,457.5,1525.0,1525.0,6100,305.0,457.5,1525.0,Femei_35-44
2801,159213,Varias,2831000,956.4,956.4,3188.0,3188.0,12752,637.6,956.4,3188.0,Femei_35-44
2802,159259,Victor Vlad Delamarina,2832000,426.15,426.15,1420.5,1420.5,5682,284.1,426.15,1420.5,Femei_35-44
2803,159339,Voiteg,2833000,358.65,358.65,1195.5,1195.5,4782,239.1,358.65,1195.5,Femei_35-44
2804,159366,Birda,2834000,309.75,309.75,1032.5,1032.5,4130,206.5,309.75,1032.5,Femei_35-44
2805,159375,Checea,2835000,319.65,319.65,1065.5,1065.5,4262,213.1,319.65,1065.5,Femei_35-44
2806,159384,Dudestii Noi,2836000,495.6,495.6,1652.0,1652.0,6608,330.4,495.6,1652.0,Femei_35-44
2807,159393,Fibis,2837000,248.85,248.85,829.5,829.5,3318,165.9,248.85,829.5,Femei_35-44
2808,159400,Ghilad,2838000,307.35,307.35,1024.5,1024.5,4098,204.9,307.35,1024.5,Femei_35-44
2809,159419,Gottlob,2839000,397.05,397.05,1323.5,1323.5,5294,264.7,397.05,1323.5,Femei_35-44
2810,159428,Iecea Mare,2840000,403.95,403.95,1346.5,1346.5,5386,269.3,403.95,1346.5,Femei_35-44
2811,159437,Parta,2841000,349.05,349.05,1163.5,1163.5,4654,232.7,349.05,1163.5,Femei_35-44
2812,159446,Padureni,2842000,259.95,259.95,866.5,866.5,3466,173.3,259.95,866.5,Femei_35-44
2813,159455,Saravale,2843000,442.8,442.8,1476.0,1476.0,5904,295.2,442.8,1476.0,Femei_35-44
2814,159464,Sandra,2844000,463.95,463.95,1546.5,1546.5,6186,309.3,463.95,1546.5,Femei_35-44
2815,159473,Tomnatic,2845000,567.9,567.9,1893.0,1893.0,7572,378.6,567.9,1893.0,Femei_35-44
2816,159482,Valcani,2846000,208.95,208.95,696.5,696.5,2786,139.3,208.95,696.5,Femei_35-44
2817,159491,Livezile,2847000,262.95,262.95,876.5,876.5,3506,175.3,262.95,876.5,Femei_35-44
2818,159507,Pesac,2848000,343.35,343.35,1144.5,1144.5,4578,228.9,343.35,1144.5,Femei_35-44
2819,159516,Bucovat,2849000,257.85,257.85,859.5,859.5,3438,171.9,257.85,859.5,Femei_35-44
2820,159525,Otelec,2850000,278.1,278.1,927.0,927.0,3708,185.4,278.1,927.0,Femei_35-44
2821,159614,Municipiul Tulcea,2851000,13462.05,13462.05,44873.5,44873.5,179494,8974.7,13462.05,44873.5,Femei_35-44
2822,159650,Oras Babadag,2852000,1598.4,1598.4,5328.0,5328.0,21312,1065.6,1598.4,5328.0,Femei_35-44
2823,159687,Oras Isaccea,2853000,798.15,798.15,2660.5,2660.5,10642,532.1,798.15,2660.5,Femei_35-44
2824,159730,Oras Macin,2854000,1665.0,1665.0,5550.0,5550.0,22200,1110.0,1665.0,5550.0,Femei_35-44
2825,159767,Oras Sulina,2855000,615.9,615.9,2053.0,2053.0,8212,410.6,615.9,2053.0,Femei_35-44
2826,159785,Baia,2856000,685.65,685.65,2285.5,2285.5,9142,457.1,685.65,2285.5,Femei_35-44
2827,159847,Beidaud,2857000,248.4,248.4,828.0,828.0,3312,165.6,248.4,828.0,Femei_35-44
2828,159883,C.a. Rosetti,2858000,129.9,129.9,433.0,433.0,1732,86.6,129.9,433.0,Femei_35-44
2829,159945,Carcaliu,2859000,452.55,452.55,1508.5,1508.5,6034,301.7,452.55,1508.5,Femei_35-44
2830,159963,Casimcea,2860000,452.1,452.1,1507.0,1507.0,6028,301.4,452.1,1507.0,Femei_35-44
2831,160047,Ceatalchioi,2861000,103.5,103.5,345.0,345.0,1380,69.0,103.5,345.0,Femei_35-44
2832,160092,Ceamurlia De Jos,2862000,376.05,376.05,1253.5,1253.5,5014,250.7,376.05,1253.5,Femei_35-44
2833,160127,Cerna,2863000,578.25,578.25,1927.5,1927.5,7710,385.5,578.25,1927.5,Femei_35-44
2834,160172,Chilia Veche,2864000,319.35,319.35,1064.5,1064.5,4258,212.9,319.35,1064.5,Femei_35-44
2835,160225,Ciucurova,2865000,336.45,336.45,1121.5,1121.5,4486,224.3,336.45,1121.5,Femei_35-44
2836,160261,Crisan,2866000,185.1,185.1,617.0,617.0,2468,123.4,185.1,617.0,Femei_35-44
2837,160305,Daeni,2867000,309.6,309.6,1032.0,1032.0,4128,206.4,309.6,1032.0,Femei_35-44
2838,160323,Dorobantu,2868000,227.4,227.4,758.0,758.0,3032,151.6,227.4,758.0,Femei_35-44
2839,160387,Frecatei,2869000,547.05,547.05,1823.5,1823.5,7294,364.7,547.05,1823.5,Femei_35-44
2840,160430,Greci,2870000,793.95,793.95,2646.5,2646.5,10586,529.3,793.95,2646.5,Femei_35-44
2841,160458,Grindu,2871000,211.5,211.5,705.0,705.0,2820,141.0,211.5,705.0,Femei_35-44
2842,160476,Hamcearca,2872000,202.05,202.05,673.5,673.5,2694,134.7,202.05,673.5,Femei_35-44
2843,160528,Horia,2873000,218.7,218.7,729.0,729.0,2916,145.8,218.7,729.0,Femei_35-44
2844,160564,Izvoarele,2874000,320.25,320.25,1067.5,1067.5,4270,213.5,320.25,1067.5,Femei_35-44
2845,160617,Jijila,2875000,847.35,847.35,2824.5,2824.5,11298,564.9,847.35,2824.5,Femei_35-44
2846,160644,Jurilovca,2876000,693.9,693.9,2313.0,2313.0,9252,462.6,693.9,2313.0,Femei_35-44
2847,160680,Luncavita,2877000,648.15,648.15,2160.5,2160.5,8642,432.1,648.15,2160.5,Femei_35-44
2848,160724,Mahmudia,2878000,412.35,412.35,1374.5,1374.5,5498,274.9,412.35,1374.5,Femei_35-44
2849,160779,Maliuc,2879000,142.8,142.8,476.0,476.0,1904,95.2,142.8,476.0,Femei_35-44
2850,160831,Mihai Bravu,2880000,404.4,404.4,1348.0,1348.0,5392,269.6,404.4,1348.0,Femei_35-44
2851,160877,Mihail Kogalniceanu,2881000,493.05,493.05,1643.5,1643.5,6574,328.7,493.05,1643.5,Femei_35-44
2852,160911,Murighiol,2882000,529.5,529.5,1765.0,1765.0,7060,353.0,529.5,1765.0,Femei_35-44
2853,160993,Nalbant,2883000,426.75,426.75,1422.5,1422.5,5690,284.5,426.75,1422.5,Femei_35-44
2854,161035,Niculitel,2884000,727.5,727.5,2425.0,2425.0,9700,485.0,727.5,2425.0,Femei_35-44
2855,161053,Nufaru,2885000,402.0,402.0,1340.0,1340.0,5360,268.0,402.0,1340.0,Femei_35-44
2856,161106,Ostrov,2886000,315.3,315.3,1051.0,1051.0,4204,210.2,315.3,1051.0,Femei_35-44
2857,161133,Pardina,2887000,87.45,87.45,291.5,291.5,1166,58.3,87.45,291.5,Femei_35-44
2858,161151,Peceneaga,2888000,268.95,268.95,896.5,896.5,3586,179.3,268.95,896.5,Femei_35-44
2859,161179,Sarichioi,2889000,1027.95,1027.95,3426.5,3426.5,13706,685.3,1027.95,3426.5,Femei_35-44
2860,161231,Sfantu Gheorghe,2890000,125.4,125.4,418.0,418.0,1672,83.6,125.4,418.0,Femei_35-44
2861,161259,Slava Cercheza,2891000,357.15,357.15,1190.5,1190.5,4762,238.1,357.15,1190.5,Femei_35-44
2862,161286,Smardan,2892000,172.95,172.95,576.5,576.5,2306,115.3,172.95,576.5,Femei_35-44
2863,161302,Somova,2893000,733.95,733.95,2446.5,2446.5,9786,489.3,733.95,2446.5,Femei_35-44
2864,161348,Stejaru,2894000,237.3,237.3,791.0,791.0,3164,158.2,237.3,791.0,Femei_35-44
2865,161384,Topolog,2895000,703.95,703.95,2346.5,2346.5,9386,469.3,703.95,2346.5,Femei_35-44
2866,161464,Turcoaia,2896000,520.95,520.95,1736.5,1736.5,6946,347.3,520.95,1736.5,Femei_35-44
2867,161482,Valea Nucarilor,2897000,527.85,527.85,1759.5,1759.5,7038,351.9,527.85,1759.5,Femei_35-44
2868,161525,I.c.bratianu,2898000,179.4,179.4,598.0,598.0,2392,119.6,179.4,598.0,Femei_35-44
2869,161543,Vacareni,2899000,333.0,333.0,1110.0,1110.0,4440,222.0,333.0,1110.0,Femei_35-44
2870,161552,Bestepe,2900000,274.05,274.05,913.5,913.5,3654,182.7,274.05,913.5,Femei_35-44
