Siruta,Localitate,V1,V2,V3,V4,V5,C1,C2,C3,C4,C5,C6,C7,C8
170346,Gradistea,100564,981731,17860,2990,299842,998405,288347,101263,3372,199400,3389,197406,898862
170444,Gusoeni,229129,980036,18263,2991,302283,998000,291305,103682,3373,217982,3390,197887,898392
170514,Ionesti,99800,980036,18410,2992,299400,1002959,293837,99825,3374,204131,3391,212740,903425
170612,Lalosu,100664,982713,17870,2993,300142,999405,288636,101363,3375,199600,3392,197604,899762
170685,Ladesti,229229,981018,18273,2994,302583,999000,291594,103782,3376,218182,3393,198085,899292
170792,Lapusata,99900,981018,18420,2995,299700,1003959,294126,99925,3377,204331,3394,212938,904325
170872,Livezi,100764,983695,17880,2996,300442,1000405,288925,101463,3378,199800,3395,197802,900662
170952,Lungesti,229329,982000,18283,2997,302883,1000000,291883,103882,3379,218382,3396,198283,900192
171021,Malaia,100000,982000,18430,2998,300000,1004959,294415,100025,3380,204531,3397,213136,905225
171067,Mateesti,100864,984677,17890,2999,300742,1001405,289214,101563,3381,200000,3398,198000,901562
171101,Maciuca,229429,982982,18293,3000,303183,1001000,292172,103982,3382,218582,3399,198481,901092
171209,Madulari,100100,982982,18440,3001,300300,1005959,294704,100125,3383,204731,3400,213334,906125
171272,Maldaresti,100964,985659,17900,3002,301042,1002405,289503,101663,3384,200200,3401,198198,902462
171325,Mihaesti,229529,983964,18303,3003,303483,1002000,292461,104082,3385,218782,3402,198679,901992
171469,Milcoiu,100200,983964,18450,3004,300600,1006959,294993,100225,3386,204931,3403,213532,907025
171539,Muereasca,101064,986641,17910,3005,301342,1003405,289792,101763,3387,200400,3404,198396,903362
171628,Nicolae Balcescu,229629,984946,18313,3006,303783,1003000,292750,104182,3388,218982,3405,198877,902892
171806,Olanu,100300,984946,18460,3007,300900,1007959,295282,100325,3389,205131,3406,213730,907925
171879,Orlesti,101164,987623,17920,3008,301642,1004405,290081,101863,3390,200600,3407,198594,904262
171931,Otesani,229729,985928,18323,3009,304083,1004000,293039,104282,3391,219182,3408,199075,903792
171995,Pausesti,100400,985928,18470,3010,301200,1008959,295571,100425,3392,205331,3409,213928,908825
172082,Pausesti-Maglasi,101264,988605,17930,3011,301942,1005405,290370,101963,3393,200800,3410,198792,905162
172153,Perisani,229829,986910,18333,3012,304383,1005000,293328,104382,3394,219382,3411,199273,904692
172279,Pesceana,100500,986910,18480,3013,301500,1009959,295860,100525,3395,205531,3412,214126,909725
172340,Pietrari,101364,989587,17940,3014,302242,1006405,290659,102063,3396,201000,3413,198990,906062
172377,Popesti,229929,987892,18343,3015,304683,1006000,293617,104482,3397,219582,3414,199471,905592
172457,Prundeni,100600,987892,18490,3016,301800,1010959,296149,100625,3398,205731,3415,214324,910625
172509,Racovita,101464,990569,17950,3017,302542,1007405,290948,102163,3399,201200,3416,199188,906962
172581,Roesti,230029,988874,18353,3018,304983,1007000,293906,104582,3400,219782,3417,199669,906492
172698,Rosiile,100700,988874,18500,3019,302100,1011959,296438,100725,3401,205931,3418,214522,911525
172812,Runcu,101564,991551,17960,3020,302842,1008405,291237,102263,3402,201400,3419,199386,907862
172894,Salatrucel,230129,989856,18363,3021,305283,1008000,294195,104682,3403,219982,3420,199867,907392
172947,Scundu,100800,989856,18510,3022,302400,1012959,296727,100825,3404,206131,3421,214720,912425
172992,Sinesti,101664,992533,17970,3023,303142,1009405,291526,102363,3405,201600,3422,199584,908762
173061,Slatioara,230229,990838,18373,3024,305583,1009000,294484,104782,3406,220182,3423,200065,908292
173132,Stanesti,100900,990838,18520,3025,302700,1013959,297016,100925,3407,206331,3424,214918,913325
173230,Stoenesti,101764,993515,17980,3026,303442,1010405,291815,102463,3408,201800,3425,199782,909662
173374,Stoilesti,230329,991820,18383,3027,305883,1010000,294773,104882,3409,220382,3426,200263,909192
173533,Stroesti,101000,991820,18530,3028,303000,1014959,297305,101025,3410,206531,3427,215116,914225
173597,Sutesti,101864,994497,17990,3029,303742,1011405,292104,102563,3411,202000,3428,199980,910562
173686,Sirineasa,230429,992802,18393,3030,306183,1011000,295062,104982,3412,220582,3429,200461,910092
173748,Stefanesti,101100,992802,18540,3031,303300,1015959,297594,101125,3413,206731,3430,215314,915125
173793,Susani,101964,995479,18000,3032,304042,1012405,292393,102663,3414,202200,3431,200178,911462
173855,Tetoiu,230529,993784,18403,3033,306483,1012000,295351,105082,3415,220782,3432,200659,910992
173935,Tomsani,101200,993784,18550,3034,303600,1016959,297883,101225,3416,206931,3433,215512,916025
174021,Vaideeni,102064,996461,18010,3035,304342,1013405,292682,102763,3417,202400,3434,200376,912362
174085,Valea Mare,230629,994766,18413,3036,306783,1013000,295640,105182,3418,220982,3435,200857,911892
174156,Vladesti,101300,994766,18560,3037,303900,1017959,298172,101325,3419,207131,3436,215710,916925
174218,Voicesti,102164,997443,18020,3038,304642,1014405,292971,102863,3420,202600,3437,200574,913262
174254,Voineasa,230729,995748,18423,3039,307083,1014000,295929,105282,3421,221182,3438,201055,912792
174290,Zatreni,101400,995748,18570,3040,304200,1018959,298461,101425,3422,207331,3439,215908,917825
174496,Titesti,102264,998425,18030,3041,304942,1015405,293260,102963,3423,202800,3440,200772,914162
174502,Diculesti,230829,996730,18433,3042,307383,1015000,296218,105382,3424,221382,3441,201253,913692
174511,Lacusteni,101500,996730,18580,3043,304500,1019959,298750,101525,3425,207531,3442,216106,918725
174520,Mitrofani,102364,999407,18040,3044,305242,1016405,293549,103063,3426,203000,3443,200970,915062
174744,Municipiul Focsani,230929,997712,18443,3045,307683,1016000,296507,105482,3427,221582,3444,201451,914592
174780,Campineanca,101600,997712,18590,3046,304800,1020959,299039,101625,3428,207731,3445,216304,919625
174824,Golesti,102464,1000389,18050,3047,305542,1017405,293838,103163,3429,203200,3446,201168,915962
174860,Municipiul Adjud,231029,998694,18453,3048,307983,1017000,296796,105582,3430,221782,3447,201649,915492
174922,Oras Marasesti,101700,998694,18600,3049,305100,1021959,299328,101725,3431,207931,3448,216502,920525
175019,Oras Odobesti,102564,1001371,18060,3050,305842,1018405,294127,103263,3432,203400,3449,201366,916862
175055,Oras Panciu,231129,999676,18463,3051,308283,1018000,297085,105682,3433,221982,3450,201847,916392
175126,Andreiasu De Jos,101800,999676,18610,3052,305400,1022959,299617,101825,3434,208131,3451,216700,921425
175206,Balesti,102664,1002353,18070,3053,306142,1019405,294416,103363,3435,203600,3452,201564,917762
175224,Barsesti,231229,1000658,18473,3054,308583,1019000,297374,105782,3436,222182,3453,202045,917292
175260,Boghesti,101900,1000658,18620,3055,305700,1023959,299906,101925,3437,208331,3454,216898,922325
175368,Bolotesti,102764,1003335,18080,3056,306442,1020405,294705,103463,3438,203800,3455,201762,918662
175439,Bordesti,231329,1001640,18483,3057,308883,1020000,297663,105882,3439,222382,3456,202243,918192
175466,Brosteni,102000,1001640,18630,3058,306000,1024959,300195,102025,3440,208531,3457,217096,923225
175509,Chiojdeni,102864,1004317,18090,3059,306742,1021405,294994,103563,3441,204000,3458,201960,919562
175590,Ciorasti,231429,1002622,18493,3060,309183,1021000,297952,105982,3442,222582,3459,202441,919092
175670,Campuri,102100,1002622,18640,3061,306300,1025959,300484,102125,3443,208731,3460,217294,924125
175732,Carligele,102964,1005299,18100,3062,307042,1022405,295283,103663,3444,204200,3461,202158,920462
175787,Corbita,231529,1003604,18503,3063,309483,1022000,298241,106082,3445,222782,3462,202639,919992
175885,Cotesti,102200,1003604,18650,3064,306600,1026959,300773,102225,3446,208931,3463,217492,925025
175938,Dumbraveni,103064,1006281,18110,3065,307342,1023405,295572,103763,3447,204400,3464,202356,921362
175983,Dumitresti,231629,1004586,18513,3066,309783,1023000,298530,106182,3448,222982,3465,202837,920892
176150,Fitionesti,102300,1004586,18660,3067,306900,1027959,301062,102325,3449,209131,3466,217690,925925
176212,Garoafa,103164,1007263,18120,3068,307642,1024405,295861,103863,3450,204600,3467,202554,922262
176301,Gugesti,231729,1005568,18523,3069,310083,1024000,298819,106282,3451,223182,3468,203035,921792
176338,Gura Calitei,102400,1005568,18670,3070,307200,1028959,301351,102425,3452,209331,3469,217888,926825
176445,Homocea,103264,1008245,18130,3071,307942,1025405,296150,103963,3453,204800,3470,202752,923162
176506,Jaristea,231829,1006550,18533,3072,310383,1025000,299108,106382,3454,223382,3471,203233,922692
176551,Jitia,102500,1006550,18680,3073,307500,1029959,301640,102525,3455,209531,3472,218086,927725
176613,Maicanesti,103364,1009227,18140,3074,308242,1026405,296439,104063,3456,205000,3473,202950,924062
176686,Mera,231929,1007532,18543,3075,310683,1026000,299397,106482,3457,223582,3474,203431,923592
176748,Milcovul,102600,1007532,18690,3076,307800,1030959,301929,102625,3458,209731,3475,218284,928625
176793,Movilita,103464,1010209,18150,3077,308542,1027405,296728,104163,3459,205200,3476,203148,924962
176855,Nanesti,232029,1008514,18553,3078,310983,1027000,299686,106582,3460,223782,3477,203629,924492
176891,Naruja,102700,1008514,18700,3079,308100,1031959,302218,102725,3461,209931,3478,218482,929525
176944,Nereju,103564,1011191,18160,3080,308842,1028405,297017,104263,3462,205400,3479,203346,925862
177003,Nistoresti,232129,1009496,18563,3081,311283,1028000,299975,106682,3463,223982,3480,203827,925392
177101,Paltin,102800,1009496,18710,3082,308400,1032959,302507,102825,3464,210131,3481,218680,930425
177236,Paunesti,103664,1012173,18170,3083,309142,1029405,297306,104363,3465,205600,3482,203544,926762
177263,Poiana Cristei,232229,1010478,18573,3084,311583,1029000,300264,106782,3466,224182,3483,204025,926292
177352,Pufesti,102900,1010478,18720,3085,308700,1033959,302796,102925,3467,210331,3484,218878,931325
177405,Racoasa,103764,1013155,18180,3086,309442,1030405,297595,104463,3468,205800,3485,203742,927662
177469,Reghiu,232329,1011460,18583,3087,311883,1030000,300553,106882,3469,224382,3486,204223,927192
177557,Ruginesti,103000,1011460,18730,3088,309000,1034959,303085,103025,3470,210531,3487,219076,932225
177600,Sihlea,103864,1014137,18190,3089,309742,1031405,297884,104563,3471,206000,3488,203940,928562
177655,Slobozia Bradului,232429,1012442,18593,3090,312183,1031000,300842,106982,3472,224582,3489,204421,928092
177726,Slobozia Ciorasti,103100,1012442,18740,3091,309300,1035959,303374,103125,3473,210731,3490,219274,933125
177762,Soveja,103964,1015119,18200,3092,310042,1032405,298173,104663,3474,206200,3491,204138,929462
177799,Straoane,232529,1013424,18603,3093,312483,1032000,301131,107082,3475,224782,3492,204619,928992
177842,Suraia,103200,1013424,18750,3094,309600,1036959,303663,103225,3476,210931,3493,219472,934025
177879,Tanasoaia,104064,1016101,18210,3095,310342,1033405,298462,104763,3477,206400,3494,204336,930362
177986,Tataranu,232629,1014406,18613,3096,312783,1033000,301420,107182,3478,224982,3495,204817,929892
178046,Tamboesti,103300,1014406,18760,3097,309900,1037959,303952,103325,3479,211131,3496,219670,934925
178117,Tulnici,104164,1017083,18220,3098,310642,1034405,298751,104863,3480,206600,3497,204534,931262
178180,Tifesti,232729,1015388,18623,3099,313083,1034000,301709,107282,3481,225182,3498,205015,930792
178279,Urechesti,103400,1015388,18770,3100,310200,1038959,304241,103425,3482,211331,3499,219868,935825
178313,Valea Sarii,104264,1018065,18230,3101,310942,1035405,299040,104963,3483,206800,3500,204732,932162
178377,Vidra,232829,1016370,18633,3102,313383,1035000,301998,107382,3484,225382,3501,205213,931692
178475,Vintileasca,103500,1016370,18780,3103,310500,1039959,304530,103525,3485,211531,3502,220066,936725
178545,Vizantea-Livezi,104364,1019047,18240,3104,311242,1036405,299329,105063,3486,207000,3503,204930,933062
178607,Vanatori,232929,1017352,18643,3105,313683,1036000,302287,107482,3487,225582,3504,205411,932592
178689,Vartescoiu,103600,1017352,18790,3106,310800,1040959,304819,103625,3488,211731,3505,220264,937625
178750,Vrancioaia,104464,1020029,18250,3107,311542,1037405,299618,105163,3489,207200,3506,205128,933962
178821,Vulturu,233029,1018334,18653,3108,313983,1037000,302576,107582,3490,225782,3507,205609,933492
178885,Negrilesti,103700,1018334,18800,3109,311100,1041959,305108,103725,3491,211931,3508,220462,938525
178894,Ploscuteni,104564,1021011,18260,3110,311842,1038405,299907,105263,3492,207400,3509,205326,934862
178901,Popesti,233129,1019316,18663,3111,314283,1038000,302865,107682,3493,225982,3510,205807,934392
178910,Paulesti,103800,1019316,18810,3112,311400,1042959,305397,103825,3494,212131,3511,220660,939425
178929,Biliesti,104664,1021993,18270,3113,312142,1039405,300196,105363,3495,207600,3512,205524,935762
178938,Gologanu,233229,1020298,18673,3114,314583,1039000,303154,107782,3496,226182,3513,206005,935292
178947,Obrejita,103900,1020298,18820,3115,311700,1043959,305686,103925,3497,212331,3514,220858,940325
178956,Rastoaca,104764,1022975,18280,3116,312442,1040405,300485,105463,3498,207800,3515,205722,936662
178965,Spulber,233329,1021280,18683,3117,314883,1040000,303443,107882,3499,226382,3516,206203,936192
179132,Municipiul Bucuresti,104000,1021280,18830,3118,312000,1044959,305975,104025,3500,212531,3517,221056,941225
179221,Oras Bragadiru,104864,1023957,18290,3119,312742,1041405,300774,105563,3501,208000,3518,205920,937562
179249,Chiajna,233429,1022262,18693,3120,315183,1041000,303732,107982,3502,226582,3519,206401,937092
179285,Oras Chitila,104100,1022262,18840,3121,312300,1045959,306264,104125,3503,212731,3520,221254,942125
179310,Dobroesti,104964,1024939,18300,3122,313042,1042405,301063,105663,3504,208200,3521,206118,938462
179347,Glina,233529,1023244,18703,3123,315483,1042000,304021,108082,3505,226782,3522,206599,937992
179383,Jilava,104200,1023244,18850,3124,312600,1046959,306553,104225,3506,212931,3523,221452,943025
179409,Oras Magurele,105064,1025921,18310,3125,313342,1043405,301352,105763,3507,208400,3524,206316,939362
179463,Mogosoaia,233629,1024226,18713,3126,315783,1043000,304310,108182,3508,226982,3525,206797,938892
179481,Oras Otopeni,104300,1024226,18860,3127,312900,1047959,306842,104325,3509,213131,3526,221650,943925
179515,Oras Pantelimon,105164,1026903,18320,3128,313642,1044405,301641,105863,3510,208600,3527,206514,940262
179533,Oras Popesti Leordeni,233729,1025208,18723,3129,316083,1044000,304599,108282,3511,227182,3528,206995,939792
179551,Oras Voluntari,104400,1025208,18870,3130,313200,1048959,307131,104425,3512,213331,3529,221848,944825
179588,Copaceni,105264,1027885,18330,3131,313942,1045405,301930,105963,3513,208800,3530,206712,941162
179604,Poienile Izei,233829,1026190,18733,3132,316383,1045000,304888,108382,3514,227382,3531,207193,940692
179613,Sieu,104500,1026190,18880,3133,313500,1049959,307420,104525,3515,213531,3532,222046,945725
179622,Grosii Tiblesului,105364,1028867,18340,3134,314242,1046405,302219,106063,3516,209000,3533,206910,942062
179631,Treznea,233929,1027172,18743,3135,316683,1046000,305177,108482,3517,227582,3534,207391,941592
179640,Vulcana-Pandele,104600,1027172,18890,3136,313800,1050959,307709,104625,3518,213731,3535,222244,946625
179659,Negrilesti,105464,1029849,18350,3137,314542,1047405,302508,106163,3519,209200,3536,207108,942962
179677,Camin,234029,1028154,18753,3138,316983,1047000,305466,108582,3520,227782,3537,207589,942492
179686,Dumitrita,104700,1028154,18900,3139,314100,1051959,307998,104725,3521,213931,3538,222442,947525
179695,Simisna,105564,1030831,18360,3140,314842,1048405,302797,106263,3522,209400,3539,207306,943862
179702,Traian,234129,1029136,18763,3141,317283,1048000,305755,108682,3523,227982,3540,207787,943392
179711,Vladeni,104800,1029136,18910,3142,314400,1052959,308287,104825,3524,214131,3541,222640,948425
179720,Poiana Ilvei,105664,1031813,18370,3143,315142,1049405,303086,106363,3525,209600,3542,207504,944762
179739,Malu,234229,1030118,18773,3144,317583,1049000,306044,108782,3526,228182,3543,207985,944292
179748,Cosoba,104900,1030118,18920,3145,314700,1053959,308576,104925,3527,214331,3544,222838,949325
179757,Herasti,105764,1032795,18380,3146,315442,1050405,303375,106463,3528,209800,3545,207702,945662
179766,Isvoarele,234329,1031100,18783,3147,317883,1050000,306333,108882,3529,228382,3546,208183,945192
179775,Sabareni,105000,1031100,18930,3148,315000,1054959,308865,105025,3530,214531,3547,223036,950225
179784,Boranesti,105864,1033777,18390,3149,315742,1051405,303664,106563,3531,210000,3548,207900,946562
179793,Buesti,234429,1032082,18793,3150,318183,1051000,306622,108982,3532,228582,3549,208381,946092
179800,Maia,105100,1032082,18940,3151,315300,1055959,309154,105125,3533,214731,3550,223234,951125
